id,timestamp,sender,reply_to,content
6200,14.04.2022 17:42:22,User,,"A TOXICOLOGIST'S REVIEW OF DR ARDIS'S ""WATCH THE WATER"" ~ ASHLEY EVERY They did not share proof. They shared coincidences, misinterpretations of research, and actually lied by omission. This snake venom-LIKE ( important word that people are missing ) enzyme that was found to be elevated in khovid patients…Is made BY THE HUMAN BODY NATURALLY. We literally have genes that produce this enzyme.They are omitting this fact, leading people to believe that this enzyme is not naturally present in the body and that it was rather developed from snake venom and put in our bodies without our consent.This natural enzyme is elevated in patients who have chronic illnesses like atherosclerosis, cardiovascular disease, and cancer. Who is at greatest risk of dying of the vid? Those who are chronically ill.This enzyme (sPLA2-IIA) is actually very important, beneficial, and critical for the immune system to function properly and helps kill pathogenic bacteria. Makes sense why it would be elevated in people with chronic illness… chronic pathogenic infections, chronic toxicity, etc.Expression of this enzyme is upregulated when a patient starts to suffer a cytokine storm. Cytokine storms can happen when the innate immune system is responding too strongly and cannot trigger the adaptive immune system response to initiate. sPLA2-IIA helps coordinate / connect the innate and adaptive immune systems and initiate an adaptive response.This particular enzyme can also be measured and used as a biomarker for SEPSIS. What do hospital patients die of, more than anything else? Sepsis.Why are they not sharing this information? Why are they just saying it’s from snake venom and not including the fact that this is naturally synthesized by the body?"
6244,23.04.2022 22:47:55,User,,"Hello friends of Latvia.We are in a whirlwind of global change. The changing environment and the organization of society have increasingly highlighted our personal responsibility for the mental and physical health of ourselves and our loved ones.Influenced by the positivity of the visit in March, we have the opportunity to once again create ceremonial therapy circles in Latvia. The meeting will take place on 06. (Friday) and 07. May (Saturday) near Riga in Sigulda. The atmosphere is shaped by Erno (Txana Tene Nixiwaka).Based on ancient knowledge, the method performed in a modernized way is a good helper for you who want to refresh your energetic being, discover something more about your inner world, look for solutions to life problems or find new directions in your future life. The contribution of attending the ceremonies is:Friday, May 6 - € 180Saturday, May 7 - € 200Kambo ritual 80 €Participation is 400 € In addition to the ceremony, the price includes meals, sauna and accommodation.The number of places on circle is limited.If you would like to participate, please let us know in a separate letter with subject “Meditation camp” at  For those who book a venue, we require a prepayment of  100€ to the account we send.More detailed instructions and more detailed information about the venue, start time, etc. will be sent to registrants one week before the venue.The invitation sent is personal. If there is another close friend around you who may find this information interesting and useful at this time, please let us know (e-mail and full name) and we will contact  him ourselves. We do not respond to messages sent from unknown addresses. Links for Kambo:"
6286,05.05.2022 12:35:11,User,,"Horrifying: The Shots May Be Altering Human DNA to Produce Spike Protein on a Long-Term BasisDr. McCullough: ""If this is true, this means people who have taken the vaccine now actually have a permanent alteration in their genes, that they themselves have the code for this dangerous Wuhan spike protein... that they themselves, years later, could potentially produce the spike protein either on a chronic low level to cause disease, or on an inducible level... This is far and away the most worrisome paper that has been published since the release of the vaccines. And if it's true, we could be in real trouble because parent cells would pass it on to daughter cells. That means gametocytes, that is sperm and egg [cells], will contain some of this and pass it down to the baby, and we'll never be able to get this spike protein out of the human species.""Join: Covid Truth Network"
6300,05.05.2022 23:04:06,User,,"PFIZER'S NEW 80,000-PAGE DATA DUMP IS A NIGHTMARE - AND CAME AT THE SAME TIME AS THE ROE v WADE LEAK - Notable issues include:▪︎Pfizer’s COVID vaccine was NOT 95% effective as they claimed. The data shows it has a 12% efficacy rate for the first 7 days...then falls to less than 1% (0.84%)▪︎There were no human clinical trials to determine if the experimental COVID vaccines were safe for pregnant women. They were excluded from all the trials. Instead, they tested it on 44 rats before claiming it was ""safe""▪︎There are a total of 9 sites revealed so far (as of May 2, 2022) of 158.  Under 6.6% of the Subjects are accounted for. Where did the data relating to the hundreds of other Subjects/trial participants go?▪︎Where are the 25,706 patients missing from the Pfizer data?▪︎The lipid nanoparticles were found to have distributed throughout the body — in the liver, ovaries & other vital organs 48 hrs post injection▪︎The latest release can be found via the database here or at the ICAN site here."
6302,05.05.2022 23:15:34,User,,Pfizer reports $13.2 billion in revenues for the first quarter of 2022 from the sale of Covid-19 vaccines.@JFK_TV
6313,08.05.2022 11:54:16,User,,"Global: Covid Data Comparison by Income Level - Covid Deaths vs. Vaccinations 🌎The more education, the more indoctrination, the more blind belief in the system, the more jabs, the more death.H/T: @TexasLindsayVideos@JFK_TV"
6331,09.05.2022 10:39:11,User,,"Dr. Baric uses luciferase enzyme, which fluoresceses, as a method to confirm that mRNA is being produced. In other words, this technology can be used to ascertain if someone is vaccinated.   & Subscribe: @DrVladimirZevZelenkoOfficial"
6335,09.05.2022 19:25:22,User,,"🔥 Malcolm Roberts, Senator for Queensland AustraliaSenator Malcolm Roberts from Queensland in Australia strongly criticizes and even threatens the government and the Select Committee on COVID 19:""How the hell do you expect to get away with this?""Lawyer Dr. Reiner Fuellmich, go to the channel here:t.me/ReinerFuellmichEnglish"
6337,09.05.2022 20:51:51,User,,A car carrying presidential election ballots in Bolivia was intercepted by civilians. 🇧🇴The ballots are already marked with a vote for the candidate and current Bolivian president Evo Morales.@JFK_TV
6440,30.05.2022 21:51:47,User,,"Candace Owens talks with Dr. Robert Malone:  ""There was an outbreak of monkeypox in the United States in 2003. So we've seen this movie before [...]""@JFK_TV"
6495,08.06.2022 13:56:02,User,,🚨| BREAKING: Your Government is trying to kill you and the confidential Pfizer documents prove it…
6497,10.06.2022 13:50:20,User,,A Comprehensive List of Food Companies and Products That Use Senomyx (Used Aborted Babies)Click here ←#Health@Flatearthandmore@Flatandmore
6524,18.06.2022 12:55:56,User,6515.0,Ignorance is bliss
6535,18.06.2022 21:34:37,User,,💥PFIZER DOCUMENTS - EXPOSED - THAT THE FDA TRIED TO HAVE SEALED UNTIL 2097 - WERE RELEASED TODAY!! - THOUGHTS? 🇺🇸 PATRIOTS SHARE EVERYWHERE!!Join➣ @Kayleigh_Kennedy
6562,20.06.2022 18:18:07,User,,"This felt good to read 😊An opinion piece from a vaccinated Australian writer: “If Covid was a battlefield it would still be warm with the bodies of the unvaccinated.Thankfully the mandates are letting up and both sides of the war stumble back to the new normal.The unvaccinated are the heroes of the last two years as they allowed us all to have a control group in the great experiment and highlight the shortcoming of the Covid vaccines. The unvaccinated carry many battle scars and injuries as they are the people we tried to mentally break, yet no one wants to talk about what we did to them and what they forced “The Science“ to unveil. We knew that the waning immunity of the fully vaccinated had the same risk profile as others within society as the minority of the unvaccinated, yet we marked them for special persecution. You see we said they had not “done the right thing for the greater good” by handing their bodies and medical autonomy over to the State.Many of the so-called health experts and political leaders in Australia admitted the goal was to make life almost unliveable for the unvaccinated, which was multiplied many times by the collective mob, with the fight taken into workplaces, friendships, and family gatherings. Today the hard truth is none of it was justified as we took a quick slide from righteousness to absolute cruelty. We might lay the blame on our leaders and health experts for the push but each individual within society must be held accountable for stepping into the well-laid-out trap. We did this despite knowing full well that principled opposition is priceless when it comes to what goes inside our bodies and we let ourselves be tricked into believing that going into another ineffective lockdown would be the fault of the unvaccinated and not the fault of the toxic policy of ineffective vaccines.We took pleasure in scapegoating the unvaccinated because after months of engineered lockdowns by political leaders blinded by power, having someone to blame and to burn at the stake felt good. We believed we had logic, love, and truth on our side so it was easy to wish death upon the unvaccinated. Those of us who ridiculed and mocked the non-compliant did it because we were embarrassed by their courage and principles and didn’t think the unvaccinated would make it through unbroken and we turned the holdouts into punching bags. Lambie, Carr, Chant, Andrews, McGowan, Gunner, and the other cast of hundreds in prominent roles need to be held to account for vilifying the unvaccinated in public and fueling angry social media mobs.The mobs, the mask Nazis, and the vaccine disciples have been embarrassed by “betting against” the unvaccinated because mandates only had the power we gave them. It was not compliance that ended domination by Big Pharma Companies, Bill Gates and his many organizations, and the World Economic Forum… It was THANKS to the people we tried to embarrass, ridicule, mock and tear down.We should all try and find some inner gratitude for the unvaccinated as we took the bait by hating them because their perseverance and courage bought us the time to see we were wrong.So if mandates ever return for Covid or any other disease or virus, hopefully, more of us will be awake and see the rising authoritarianism that has no concern for our well-being and is more about power and control. The War on the Unvaccinated was lost and we should all be very thankful for that.”"
6617,27.06.2022 12:28:55,User,6605.0,"Denmark’s Director of the National Board of Health, Søren Brostrøm : ‘’IT WAS A MISTAKE TO VACCINATE CHILDREN’’From mid-July last year, 12-15-year-old children in Denmark were injected with COVID experimental vaccines. In November, the 5-11-year-olds were also recommended to be lined up and injected. But now the director of the National Board of Health, Søren Brostrøm, has admitted it WAS A MISTAKE TO VACCINATE CHILDREN. ‘’Mistake’’ - What BS. The injection of children with experimental agents was not a ‘’mistake’’ - it was an abandonment of centuries of learning ”the precautionary principle’’ and a crime against humanity - pushed by a insane cult and the criminal COVID cartel.The health and fertility issues these children will face breaks my heart. 😞"
6645,01.07.2022 02:46:45,User,,"Dr. Zev Zeleno has diedJune 30th 2022It is with great sadness that we announce the passing of Dr. Vladimir ""Zev"" Zelenko. Dr. Zelenko was a physician, scientist, and medical rights activist who touched the lives of millions.Over the past year and a half, Zev has been an outspoken critic of the mRNA vaccine, pointing out both its serious side effects and the possible alteration of the genetic code.  He was particularly critical of the vaccine's use in children who are not yet old enough to give their own informed consent and who are at virtually no risk of severe disease from covid-19. We thank Dr. Zelenko for all he has done to provide an honest assessment of the situation and extend our sincere condolences to his family.Stay up to date:@CoronaInvestigativeCommittee"
6647,01.07.2022 09:53:46,User,,"I am so sorry to have to post this.Statement by Zelenko Labs on the Passing of our Founder Dr. Vladimir “Zev” Zelenko(Dallas, Texas) - It is with immense sorrow that we announce the passing of our founder Dr. Vladimir “Zev” Zelenko. Dr. Zelenko was a physician, scientist, and activist for medical rights who touched the lives of millions of people. Some were saved as his role as a doctor, and even more were inspired by his words. His ""Zelenko Protocol"" saved millions and earned him a Nobel Prize nomination and the admiration of a U.S. President among other prominent world leaders. Share & Subscribe: @DrVladimirZevZelenkoOfficial"
6648,01.07.2022 09:54:41,User,6646.0,"As to the rare form of cancer with which he was diagnosed in early 2018 and told of its 100 percent terminal prognosis, Zev repeatedly referred to it as having been a gift from God.  “My cancer is what prepared me for the Covid-19 pandemic,” He would say.  “Without it, I would not have developed my passion for searching for answers that others said couldn’t be found, and without it I could not have held to the persecution and ridicule I received for daring to treat patients.  I have looked death in the eye and I have been made ready to meet God.  I fear nothing on this earth.”"
6704,04.07.2022 19:36:55,User,,THE CURE FOR AUSTISM IS CALLED SURAMIN  ❤️🙏🏼🇺🇸 SHAREJoin @JulianAssangeWiki
6733,14.07.2022 14:39:13,User,,"BLOOD CLOTS- NOT RARE: 52% of vaccinated patients had evidence of blood clotting 7 days after their shot Dr. Charles Hoffe:Most of these patients with clots had NOT experienced an adverse event, completely unaware of the damage to their vessels  Most clotting is happening on a capillary level where it is not detectable with a scan, and the damage is permanent- clotted vessels never repair What’s happening with Sudden Adult Death Syndrome? “These sudden deaths are either massive blood clots or vessel ruptures”Channel: @JFK_TV"
6767,18.07.2022 20:45:43,User,,BEWARE!  Theragrippers can be insufflated through the rectumAnd without the proper safety studies to assure you how they will come out…or not.
6776,19.07.2022 13:31:34,User,,"Reaction:▪️Myocarditis (Herzmuskelentzündung)▪️Pericarditis (Herzbeutelentzündung)reported to ""EudraVigilance - European database of suspected adverse drug reaction reportsEMA (European Medicines Agency)"" Data Source: EudraVigilance  2002 - 16.07.2022Created by:@DatenAnalyseProgrammieren"
6813,25.07.2022 11:21:41,User,,"Germ Theory Exposed: Alex Loglia | Bill Cooper If the cornerstone of modern medicine, germ theory, is true, why have its proponents been unable to cure the vast majority illnesses after well over a century of lavishly funded research? This question should invite us to consider that germ theory is seriously flawed and that its use as a basis for explaining any pandemic, the latest one included, should be viewed with a healthy degree of skepticism."
6881,04.08.2022 22:23:25,User,,Pathologist shares shocking revelations of how the FDA Pfizer vaccine trial for 6 months to 4 year old children was conducted.Join @MrQ17
6890,05.08.2022 11:02:23,User,6880.0,"UK Government admits Covid Vaccinated Children are 4423% more likely to die of any cause & 13,633% more likely to die of COVID-19 than Unvaccinated Children."
6934,13.08.2022 17:22:29,User,,"🇳🇱 Netherlands - You'll never see this picture of Dutch farmers on your TV…. Klaus knows that if images like this ever reach mainstream media, they will motivate and inspire the entire world, and the globalists will be finished.Channel: @JFK_TV"
6936,13.08.2022 17:22:59,User,,🇪🇸 Spain: Farmers in Spain are joining other European farmers today and taking their tractors to the streets.Channel: @JFK_TV
6947,16.08.2022 00:30:06,User,,"I just checked. There are currently 6.44 million COVID deaths worldwide that’s about 75% less than predicted. And of course, COVID (according to the American Medical Association Encyclopedia) is merely “the common cold”… so in other words, almost zero died from “COVID” - Look:"
7096,28.08.2022 22:45:08,User,,"Billionaire Bill Gates, who is funding the project, assures us it’s not a scene from a horror movie. “The factory is real. And the mosquitoes that are released do not terrorize the locals. They help save and improve millions of lives.” Just as his ‘covid vaccines’ have ‘saved’ millions of lives or his’ previous vaccination projects have left thousands of women sterile in India and Kenya. Or even his Polio vaccines have caused paralysis, seizure, and febrile convulsions in Sub-Saharan Africa, Afghanistan, Congo, and the Philippines."
7097,28.08.2022 22:50:16,User,,"The #CovidVaccine impairs semen concentration & total motile count among semen donors:  current study ... demonstrates selective temporary deterioration of sperm concentration 3 months after vaccination ..."""
7098,28.08.2022 23:09:07,User,,Start checking all the ingredients of what you buy!
7107,03.09.2022 11:42:13,User,,"Attorneys for the Pfizer whistleblower claim the company could be liable for $3.3 trillion in damages.""The lawsuit alleges that Pfizer and two of its subcontractors violated the False Claims Act by providing false clinical trial results to gain FDA approval for the Covid-19 vaccine.Under federal law, individuals can sue on behalf of the government and receive triple damages if they can prove that the person or company knowingly lied to the government.One of the plaintiff's attorneys said the payout could be as much as $3.3 trillion.""That would be enough to bankrupt Pfizer,"" the lawyer added.SourceChannel: @JFK_TV"
7111,04.09.2022 11:51:48,User,,"The South African Marathon is a road to the OtherworldIn South Africa, during the 89-kilometer super marathon two people died right on the track and 74 more were hospitalized (several athletes in serious condition, two in intensive care. According to the latest data, one of them did not survive, which brought the total death toll to three).One of the conditions of admission this time was full vaccination against Covid-19.Coincidence?Channel: @JFK_TV"
7223,14.09.2022 10:57:18,User,,"🇨🇦 🇺🇸 🇬🇧 🇦🇺Dear fellow citizens,A few days ago I already announced it:Big Pharma's attempts to evade our questions in the official EU COVID investigation committee with empty phrases and excuses have now come to an end.This time, when the top manager of AstraZeneca tries the same trick, she gets quite a nasty surprise. Some colleagues from different European countries and different factions support me in putting the screws on her.Witness in my latest video how AstraZeneca's Executive Vice-President for Europe and Canada simply can't get out of stuttering!Kind regards, Yours, Christine Anderson, MEP (AfD)"
7226,14.09.2022 11:15:57,User,,"REMDESIVIR: PEER-REVIEW STUDY PUBLISHED IN THE LANCET‘’Of those already ventilated, 151 (42·1%) of 359 assigned to remdesivir died versus 134 (38·6%) of 347 assigned to control (RR 1·13 [0·89–1·42], p=0·32)’’SOURCE In other words, if you were already ventilated you were more likely to die if they gave you Remdesivir. Yet this is the exact treatment they had lined up for Mr Clive Palmer. Thankfully when his external medical advisers found out the hospital was going to ventilate him and pump him full of Remesivir, their advice was; Run-death-‘s-near. And that’s what he did. And with such evidence in this study, no wonder even the WHO recommends against Remdesivir. The fact that we still have our Health Bureaucracies in Australia (contrary to WHO advice) still actively pushing Remdesivir (a high price Big Pharma item) while at the same time preventing doctors from prescribing Ivermectin (off patent & low cost) just shows that they are criminally reckless - at best."
7246,15.09.2022 19:16:00,User,7245.0,"👆👆""After several months in development, Dr. Mark Bailey has just published an important paper that completely dismantles virology and the existence of viruses. It covers:• the history of virology and the failures of the virologists to follow the scientific method• all major aspects of the virological fraud• how the COVID-19 fraud was started and maintained• how the PCR creates the illusion of a pandemic• the startling admissions of major health institutions revealing their pseudoscientific practices This essay is a monster at over 28,000 words! However, it puts the final nail in the coffin for the virus promoters."
7251,18.09.2022 11:42:00,User,,And there you have it. No covid vaccines for pregnant women nor breastfeeding women. Please Share.
7258,19.09.2022 11:24:13,User,,"Ladies and Gentlemen,ALIVE, HEALTHY, and WELL.I AM COMING BACK STRONGER THAN EVER!In 24 hours I will turn the whole world around!The BAD PEOPLE that are destroying this world will finally face charges for everything that they did to make this world a BAD PLACE!All of the people in charge are pedophiles, child molesters and worse.I WILL CHANGE THAT VERY SOON!I WILL TAKE THE CROWN AND MAKE THIS WORLD A BETTER PLACE FOR EVERYONE!24 HOURS REMAINING!SHARE THIS WITH EVERYONE!👸👑LINK: 👇"
7294,21.09.2022 00:32:08,User,,LIVE IN 2 HOURS!Love from your Queen.God bless you all ❤️                                                                                                                         Share this far and wide!JOIN 👇 DianaThe People’s Queen.If you KNOW you KNOW.TRUST THE PLAN. Q!
7320,22.09.2022 17:24:41,User,,"Record excess deaths in Europe >Iceland, + 55.8%>Spain +37%>Cyprus +33%>Greece +31%>Portugal, +28.8%>Switzerland, +25.9%>Italy, + 24.9>Austria, + 17.5%>Slovenia, + 16.5%>Ireland, + 16.3%>Germany, +15.2>Norway + 14.8%>Netherlands, + 14.7%>Croatia, + 14.6%>France, + 14.1%>Estonia + 12.3%>Luxemburg + 11.%%>Denmark +10.3%Join @MrQ17"
7389,24.09.2022 21:29:28,User,,Mercury flu vaccine (Thimerosal). Even doctors don't know what they're injecting us with…Join ➣ @Return_Of_Q
7405,25.09.2022 07:05:53,User,7403.0,"Now it doesn't actually matter who is telling the truth in this fake conflict.The point here is that they are obviously BURNING THROUGH EVERYONE'S MONEYand what do they have to show for it? ABSOLUTELY NOTHING!What do I always say about these people? They present an image on camera and behind the scenes they're scheming.They may appear honest at first. But all you have to do is give them some time and they will eventually BETRAY YOU.NONE OF THESE PEOPLE CAN BE TRUSTED, NOT A SINGLE ONE OF THEM.Remember all the lawsuits he promised? and then what did they do? They went into a FAKE COURT to give their evidence and called it: ""The Court of Public Opinion"""
7418,25.09.2022 23:47:03,User,,"A study with over 100,000 participants shows Ivermectin is highly effective in preventing hospitalizations and death from Covid-19. Dr. Pierre Kory said millions of lives could have been saved if Ivermectin hadn’t been misrepresented in the media.Channel: @JFK_TV"
7448,03.10.2022 22:20:53,User,,Must Watch Event! David Icke & Adam Curry Destroy The New World Order In Special Emergency Broadcast
7520,12.10.2022 00:00:50,User,7514.0,THIS IS MASSIVE‼️Pfizer admits it never tested the vaccines to see if they stopped transmission‼️😱😱😱PLEASE SHARE‼️
7550,17.10.2022 22:16:44,User,,The reality of pharmaceutical medicine ⚠️💀⚠️
7951,02.12.2022 09:44:33,User,,"A graveyard of electric scooters that have run out of battery lifeSince it is very expensive to replace the batteries, electric scooters are abandoned because it is dangerous and expensive to dispose of them in other ways.Environmentally friendly transportation.Channel: @JFK_TV"
7971,05.12.2022 00:50:07,User,,"In Wuhan, a hurricane rips trees out of the ground. Recall that it was this city that gave us the coronavirus🤯Natural_Selection │Subscribe"
7990,07.12.2022 11:24:43,User,,"Live attenuated influenza vaccine enhances colonization of Streptococcus pneumoniae and Staphylococcus aureus in mice""Following infection with an influenza virus, infected or recently recovered individuals become transiently susceptible to excess bacterial infections, particularly Streptococcus pneumoniae and Staphylococcus aureus. Indeed, in the absence of preexisting comorbidities, bacterial infections are a leading cause of severe disease during influenza epidemics. While this synergy has been known and is well studied, what has not been explored is the natural extension of these interactions to live attenuated influenza vaccines (LAIVs). Here we show, in mice, that vaccination with LAIV primes the upper respiratory tract for increased bacterial growth and persistence of bacterial carriage, in a manner nearly identical to that seen following wild-type influenza virus infections."""
8086,28.12.2022 00:14:58,User,,"Tetanus vaccine may be laced with anti-fertility drug."": A priest, president of Human Life International (HLI) based in Maryland, has asked Congress to investigate reports of women in some developing countries unknowingly receiving a tetanus vaccine laced with the anti-fertility drug human chorionic gonadotropin (hCG). If it is true, he wants Congress to publicly condemn the mass vaccinations and to cut off funding to UN agencies and other involved organizations. The natural hormone hCG is needed to maintain pregnancy. The hormone would produce antibodies against hCG to prevent pregnancy. In the fall of 1994, the Pro Life Committee of Mexico was suspicious of the protocols for the tetanus toxoid campaign because they excluded all males and children and called for multiple injections of the vaccine in only women of reproductive age. Yet, one injection provides protection for at least 10 years. The Committee had vials of the tetanus vaccine analyzed for hCG. It informed HLI about the tetanus toxoid vaccine. HLI then told its World Council members and HLI affiliates in more than 60 countries. Similar tetanus vaccines laced with hCG have been uncovered in the Philippines and in Nicaragua. In addition to the World Health Organization (WHO), other organizations involved in the development of an anti-fertility vaccine using hCG include the UN Population Fund, the UN Development Programme, the World Bank, the Population Council, the Rockefeller Foundation, the US National Institute of Child Health and Human Development, the All India Institute of Medical Sciences, and Uppsala, Helsinki, and Ohio State universities. The priest objects that, if indeed the purpose of the mass vaccinations is to prevent pregnancies, women are uninformed, unsuspecting, and unconsenting victims."" had no idea that what look to be anti-fertility agents were alleged to have been added to alleged tetanus vaccinations as long ago as the early 1990s. I don’t think BMGF existed way back then. Not that I think they’re the only actors in this crime. But still, it’s sobering, isn’t it?Best wishes Mike👉"
8149,09.01.2023 21:19:34,User,,"A colorful billboard in England:""Imagine a city less crowded. Do you part get sterilised! YAY!""Channel: @JFK_TV"
8156,10.01.2023 12:28:55,User,,53. You're Kraken Me Up With This Nonsense!
8164,11.01.2023 16:21:03,User,,"Pfizer scientist Chris Croce was aware that their experimental mRNA ""vaccine"" would cause heart damage...Channel: @JFK_TV"
8182,13.01.2023 09:37:55,User,,EU Authorise Acheta domesticus (Crickets) as a 'Novel Food'The EU have repealed previous regulations in order to authorise house crickets as a novel food.(Full Document)🪱 Eating the Bugs🔺Trophic Levels🌐 WEF Biomass Page🕊 Killing the Sparrows
8202,17.01.2023 00:54:58,User,,"Covid-19 Injection Harm -UKTable shows the number of cases of serious harm reported to and disclosed by the MHRA to 28th December 2022 Cases that are deemed to be serious are defined as ""serious"" by the MHRA.There have now been 6,673 cases of serious harm in children (0-19 yrs) .In addition there are now well over 45,000 cases of serious harm where the age is reported as being ""Unknown"" by MHRA. In addition, there are cases of harm in children not being disclosed from  injections such as the bivalent Pfizer and bivalent Moderna injections on the following grounds per MHRA: “Where there are less than 5 reports, numbers have been replaced with a ^ in order to prevent patient/reporter identification in line with our duty of confidentiality to patients and reporters”The age group of 21 people (including children) reporting serious harm after a Covid-19 injection has not be disclosed to the public despite it being known by the MHRA.Only 1-10% reported Link:"
8215,19.01.2023 12:28:34,User,,"⚠️Heart Breaking - Baby Has Died of Blood Clot two weeks after VACCINATED Blood TransfusionCornelia tragically lost her baby, Alexander, two weeks after he had a blood transfusion using vaccinated blood.R.I.P Alexander💔"
8225,21.01.2023 23:40:45,User,,"Scientists create ""Larva fat"" to replace butter.  Because climate change, so eat the bugs, and kill the cows.""Consumers still seem to notice at about 50% bug paste and 50% butter""@GeneralMCNews"
8227,22.01.2023 11:31:22,User,,"Law versus legal: 'Trial by Jury' (Post 4)Elizabeth Rose 2 years old was injected ('flu' & 'COVID19') on 15th Dec 2022 & tragically died 16th Dec 2022. 🙏🙏🙏Sincere condolences to Elizabeth Rose's family & loved ones 💞Her Death could have been prevented if these injections had been lawfully stopped using 'Trial by Jury'.Words cannot express how unlawful, wrong, immortal, unethical is her Death. 🙏🙏🙏The Right to Life (including Bodily Integrity & Informed Consent) is from the 'Natural Law', which is High Up in the Hierarchy of Law, above ALL written documents. These Rights are Inherent, Inalienable, can NEVER be taken away & can NEVER be given up. Anything LOWER down in the Hierarchy of Law can NEVER take away this Right to Life. Nothing written can EVER affect this Right: NO Acts etc.Any ATTEMPT to remove these Rights is Malfeasance, a Criminal Offence in Law, 20 years in prison in England & can be lawfully assessed by 'Trial by Jury'.Please share & subscribe for latest updates 💞@DoloresCahill"
8331,04.02.2023 17:43:27,User,8317.0,- Commonalities Between COVID-19 and Radiation Injury - Evidence for a connection between coronavirus disease-19 and exposure to radiofrequency radiation from wireless communications including 5G
8363,12.02.2023 16:50:27,User,,"‼️THIS IS HUGE‼️PLEASE LISTEN, SHE REVEALS MANY INTERESTING FACTS…Romanian Senator Diana Lovanovici speaking in the Parliament on the uses of HAARP technology in Turkey.“The fools are playing as God and they think they have won the game…”“Warning to the psychopaths of the world: if you need people to die, we need you to perish too””…An eye for an eye”‼️SHARE‼️"
8390,16.02.2023 21:32:56,User,,"Doctors prove a Graphene like substance is being shed from the C-19 Vaccinated to the Unvaccinated, destroying Blood Cells & causing Strange Blood Clots – The Expose"
8453,01.03.2023 08:48:39,User,,⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐What's really in the vaccines?? We now have scientific proof straight from the labs and it's truly shocking ....independently analysed to make an honest account of the truth the whole truth and nothing but the truth.Are the police really doing their job when they are turning a blind eye to this evidence. Download the report yourself and read
8464,01.03.2023 21:47:25,User,,"The bio weapon, lab-leak, and ""natural"" origin stories are designed confusion to get you arguing over fictional narratives and to keep you distracted from realizing that they never scientifically proved a ""coronavirus,"" or any ""virus,"" actually exists."
8471,05.03.2023 20:11:41,User,,"TOXICITY IS SOMEONE ELSE'S PROBLEM While it may sound rather harsh to label every one of us a living toxic waste dump, the reality of the body burden of toxins we each bear does support that description. We absorb so many synthetic chemicals during an average lifetime that, according to some reports, when we die our bodies decompose more slowly today than if we had died just 3 decades ago. 5 major public surveys testing blood & urine for chemical contamination have been conducted among thousands of volunteers, with results indicating that every resident of industrialized countries now carries within his or her body an average of 700 synthetic chemicals absorbed from our food, water & air.  actual number of chemicals constituting our body burden is probably much higher, because some toxins are embedded deep in organs and tissues. A toxicologist's ability to detect chemical toxins depends on knowing what to look for, and every time they devise a new test, they tend to find evidence for the presence of more toxic invaders. In 2001, scientists at the U.S. Centers for Disease Control and Prevention in Atlanta surveyed 2,400 people and searched for 148 specific toxic compounds in their blood and urine. Every single test subject's body contained dozens of these toxins. Children were found to be carrying bigger doses of the chemicals than adults, especially a class of chemicals called pyrethroids-found in most household pesticides & phthalates, a group of chemicals distributed widely in plastics & cosmetics, primarily nail polish. Environment ministers from 13 European Union countries had their blood tested at an international health conference in 2004 & were horrified to discover that every 1 of them had been contaminated by synthetic chemicals from pizza packaging, pesticides, plastics, fragrances, & industrial solvents. At least 22 chemicals banned in Europe during the 1970s still turned up in the blood samples of these government officials. In response to these studies, the American Chemistry Council, representing the U.S. chemical manufacturing industry, issued a press release stating ""the mere detection of a chemical does not necessarily indicate a risk to health."" It didn't consider these reports to be a cause for undue concern. This attitude characterizes 1 of the myths that we as a culture tell ourselves. When we don't like the evidence of what is happening to us, we redefine what is normal. So now it is considered normal & not a cause for concern that we carry around inside of us 100s of potentially toxic synthetic chemicals that have never been inside of human beings before the 20th century? As a challenge to the chemical industry, a study was done by an organization called the Environmental Working Group that used 2 testing laboratories to measure chemical toxins in the umbilical cord blood of 10 randomly chosen babies born in Aug. & Sep. of 2004 in U. S. hospitals. An average of 2 hundred synthetic chemicals were detected, which means these 10 babies were exposed to an onslaught of toxins from their mothers during a critical developmental phase before birth. Synthetics in their blood included 8 perfluorochemicals used as stain and oil repellants in fast food packaging, dozens of flame retardants & pesticides, & the Teflon chemical PFOA. Nearly all of the toxins have been linked to cancer, brain and nervous system disorders, birth defects, or developmental problems. Should we consider that body burden being carried by fetuses as normal? Because our planet is bathed in a synthetic chemical soup & the toxic molecules travel widely by attaching themselves to dust particles blowing in wind currents, no human being or food supply anywhere, no matter how remote, is immune to being contaminated. In Arctic Circle wilderness villages, the Inuit mothers now carry such huge loads of PCBs & mercury in their bodies that their breast milk would be categorized as hazardous waste by the Food and Drug Administration if it were being evaluated for human consumption."
